Store,Date,IsHoliday,Weekly_Sales,Type,Size,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,Lag_1,Lag_52,Rolling_Mean_4w,Year,Month,WeekOfYear,Type_encoded
37,2011-03-18,0,478503.06,C,39910,64.9,3.488,,,,,,213.1096787,8.395,505610.39999999997,460020.74,521195.3825,2011,3,11,2
37,2011-03-25,0,522105.93,C,39910,71.07,3.473,,,,,,213.3436744,8.395,478503.06,515777.97,506610.975,2011,3,12,2
37,2011-04-01,0,534578.78,C,39910,67.31,3.524,,,,,,213.5776701,8.3,522105.93,540189.7,508447.91,2011,4,13,2
37,2011-04-08,0,543703.16,C,39910,69.39,3.622,,,,,,213.8116658,8.3,534578.78,513327.55,510199.5425,2011,4,14,2
37,2011-04-15,0,543775.87,C,39910,73.25,3.743,,,,,,214.026217,8.3,543703.16,524544.83,519722.73250000004,2011,4,15,2
37,2011-04-22,0,526434.37,C,39910,74.57,3.807,,,,,,214.1921572,8.3,543775.87,527019.78,536040.935,2011,4,16,2
37,2011-04-29,0,502918.18,C,39910,76.1,3.81,,,,,,214.3580974,8.3,526434.37,517850.82999999996,537123.045,2011,4,17,2
37,2011-05-06,0,547513.3,C,39910,69.56,3.906,,,,,,214.5240376,8.3,502918.18,543234.77,529207.895,2011,5,18,2
37,2011-05-13,0,511871.63,C,39910,76.73,3.899,,,,,,214.6899778,8.3,547513.3,505196.08,530160.4299999999,2011,5,19,2
37,2011-05-20,0,533564.42,C,39910,73.02,3.907,,,,,,214.465412,8.3,511871.63,510494.7,522184.37,2011,5,20,2
37,2011-05-27,0,507086.75,C,39910,81.28,3.786,,,,,,214.2408462,8.3,533564.42,532241.22,523966.8825,2011,5,21,2
37,2011-06-03,0,500381.23,C,39910,82.96,3.699,,,,,,214.0162805,8.3,507086.75,479195.02,525009.025,2011,6,22,2
37,2011-06-10,0,509647.25,C,39910,82.41,3.648,,,,,,213.7917147,8.3,500381.23,481915.11,513226.0075,2011,6,23,2
37,2011-06-17,0,525132.36,C,39910,84.43,3.637,,,,,,213.7481256,8.3,509647.25,505761.62,512669.9125,2011,6,24,2
37,2011-06-24,0,509276.22,C,39910,83.95,3.594,,,,,,213.8402689,8.3,525132.36,485419.39,510561.89749999996,2011,6,25,2
37,2011-07-01,0,517021.3,C,39910,85.33,3.524,,,,,,213.9324122,8.177,509276.22,498292.52999999997,511109.265,2011,7,26,2
37,2011-07-08,0,489059.93,C,39910,84.71,3.48,,,,,,214.0245556,8.177,517021.3,502456.04,515269.2825,2011,7,27,2
37,2011-07-15,0,498749.62,C,39910,85.63,3.575,,,,,,214.1083654,8.177,489059.93,485150.01,510122.4525,2011,7,28,2
37,2011-07-22,0,505543.53,C,39910,83.31,3.651,,,,,,214.1713416,8.177,498749.62,491998.12,503526.7675,2011,7,29,2
37,2011-07-29,0,504974.95,C,39910,84.99,3.682,,,,,,214.2343177,8.177,505543.53,487912.95,502593.59500000003,2011,7,30,2
37,2011-08-05,0,510787.46,C,39910,86.71,3.684,,,,,,214.2972939,8.177,504974.95,508576.62,499582.0075,2011,8,31,2
37,2011-08-12,0,502504.39,C,39910,87.64,3.638,,,,,,214.3602701,8.177,510787.46,491815.83,505013.89,2011,8,32,2
37,2011-08-19,0,506897.98,C,39910,87.24,3.554,,,,,,214.4239935,8.177,502504.39,486930.72,505952.5825,2011,8,33,2
37,2011-08-26,0,527947.21,C,39910,86.02,3.523,,,,,,214.4878416,8.177,506897.98,512157.25,506291.195,2011,8,34,2
37,2011-09-02,0,530367.8300000001,C,39910,87.5,3.533,,,,,,214.5516896,8.177,527947.21,510427.53,512034.26,2011,9,35,2
37,2011-09-09,1,506273.74,C,39910,77.94,3.546,,,,,,214.6155376,8.177,530367.8300000001,510296.07,516929.35250000004,2011,9,36,2
37,2011-09-16,0,513341.94,C,39910,82.06,3.526,,,,,,214.7934111,8.177,506273.74,501251.39999999997,517871.69,2011,9,37,2
37,2011-09-23,0,516556.94,C,39910,78.35,3.467,,,,,,215.1233185,8.177,513341.94,494265.48,519482.68,2011,9,38,2
37,2011-09-30,0,516402.10000000003,C,39910,81.52,3.355,,,,,,215.4532259,8.177,516556.94,529877.9299999999,516635.11250000005,2011,9,39,2
37,2011-10-07,0,522816.85,C,39910,71.2,3.285,,,,,,215.7831333,7.716,516402.10000000003,524483.65,513143.68,2011,10,40,2
37,2011-10-14,0,513636.01,C,39910,74.16,3.274,,,,,,216.0885258,7.716,522816.85,498925.86,517279.4575,2011,10,41,2
37,2011-10-21,0,522784.33,C,39910,67.89,3.353,,,,,,216.2468287,7.716,513636.01,510425.4,517352.97500000003,2011,10,42,2
37,2011-10-28,0,517355.44,C,39910,71.31,3.372,,,,,,216.4051315,7.716,522784.33,514485.9,518909.8225,2011,10,43,2
37,2011-11-04,0,555925.6,C,39910,58.97,3.332,,,,,,216.5634344,7.716,517355.44,539683.42,519148.15750000003,2011,11,44,2
37,2011-11-11,0,501268.78,C,39910,63.5,3.297,8.62,56.53,117.92,,796.28,216.7217373,7.716,555925.6,517546.69,527425.345,2011,11,45,2
37,2011-11-18,0,527495.09,C,39910,66.28,3.308,32.17,5.51,,,1502.49,216.9395861,7.716,501268.78,518124.16,524333.5375,2011,11,46,2
37,2011-11-25,1,522554.04,C,39910,66.41,3.236,2.8,,,,308.82,217.1812533,7.716,527495.09,518220.72,525511.2274999999,2011,11,47,2
37,2011-12-02,0,527117.81,C,39910,53.57,3.172,1.5,,6.03,,1180.32,217.4229206,7.716,522554.04,508213.14,526810.8775,2011,12,48,2
37,2011-12-09,0,537224.52,C,39910,50.64,3.158,,,16.62,,1319.82,217.6645878,7.716,527117.81,511207.51999999996,519608.93,2011,12,49,2
37,2011-12-16,0,533905.67,C,39910,58.31,3.159,13.38,,9.18,,868.78,217.8781339,7.716,537224.52,534285.21,528597.865,2011,12,50,2
37,2011-12-23,0,605791.46,C,39910,55.41,3.112,158.11,,7.5,,1316.88,218.0541851,7.716,533905.67,576809.92,530200.51,2011,12,51,2
37,2011-12-30,1,451327.61,C,39910,48.26,3.129,373.92,1057.77,1.5,10.08,741.34,218.2302364,7.716,605791.46,460331.7,551009.865,2011,12,52,2
37,2012-01-06,0,558343.57,C,39910,57.18,3.157,250.83,1348.24,48.05,,1151.33,218.4062876,7.244,451327.61,542464.02,532062.315,2012,1,1,2
37,2012-01-13,0,546221.4,C,39910,56.28,3.261,1534.85,581.46,31.07,,820.26,218.5823389,7.244,558343.57,525616.9,537342.0775,2012,1,2,2
37,2012-01-20,0,543894.07,C,39910,58.9,3.268,366.42,313.91,27.94,,344.84,218.6755292,7.244,546221.4,526486.82,540421.01,2012,1,3,2
37,2012-01-27,0,514116.58,C,39910,62.73,3.29,186.28,27.75,33.0,,323.83,218.7687195,7.244,543894.07,513672.36,524946.6625,2012,1,4,2
37,2012-02-03,0,555424.24,C,39910,61.33,3.36,1416.62,11.62,93.34,132.22,1757.37,218.8619099,7.244,514116.58,583835.1799999999,540643.905,2012,2,5,2
37,2012-02-10,1,527041.46,C,39910,54.49,3.409,264.34,3.0,40.01,,2147.95,218.9551002,7.244,555424.24,522514.32,539914.0725,2012,2,6,2
37,2012-02-17,0,541071.29,C,39910,54.38,3.51,1173.99,593.1,2.86,,1372.2,219.1148297,7.244,527041.46,536840.6900000001,535119.0874999999,2012,2,7,2
37,2012-02-24,0,518696.89,C,39910,62.21,3.555,141.18,282.22,,,739.65,219.3244636,7.244,541071.29,514758.19,534413.3925000001,2012,2,8,2
37,2012-03-02,0,525559.17,C,39910,64.54,3.63,892.47,18.92,2.9,,3369.86,219.5340975,7.244,518696.89,527572.25,535558.47,2012,3,9,2
37,2012-03-09,0,535937.25,C,39910,63.19,3.669,1024.83,2.0,10.7,,2304.93,219.7437314,7.244,525559.17,505610.39999999997,528092.2025,2012,3,10,2
37,2012-03-16,0,484588.34,C,39910,67.48,3.734,109.13,4.5,2.38,,563.61,219.8956335,7.244,535937.25,478503.06,530316.15,2012,3,11,2
37,2012-03-23,0,520887.23,C,39910,69.18,3.787,460.73,,0.68,,1560.28,219.9705599,7.244,484588.34,522105.93,516195.41250000003,2012,3,12,2
37,2012-03-30,0,533734.9400000001,C,39910,70.48,3.845,41.95,0.5,,,619.87,220.0454862,7.244,520887.23,534578.78,516742.99750000006,2012,3,13,2
37,2012-04-06,0,564848.78,C,39910,73.95,3.891,16.33,,24.05,,2119.5,220.1204125,6.989,533734.9400000001,543703.16,518786.94,2012,4,14,2
37,2012-04-13,0,506973.17,C,39910,72.54,3.891,303.63,621.72,1.9,,2429.1,220.1953389,6.989,564848.78,543775.87,526014.8225,2012,4,15,2
37,2012-04-20,0,523483.19,C,39910,70.87,3.877,125.0,32.57,6.3,,3201.88,220.2483937,6.989,506973.17,526434.37,531611.03,2012,4,16,2
37,2012-04-27,0,528807.45,C,39910,70.06,3.814,259.23,,7.58,,861.14,220.3014485,6.989,523483.19,502918.18,532260.02,2012,4,17,2
38,2011-02-04,0,402341.76,C,39690,45.14,3.348,,,,,,127.7195806,14.021,357557.16,358496.14,360284.6425,2011,2,5,2
38,2011-02-11,1,377672.46,C,39690,51.3,3.381,,,,,,127.859129,14.021,402341.76,342214.9,364283.9475,2011,2,6,2
38,2011-02-18,0,364606.7,C,39690,53.35,3.43,,,,,,127.99525,14.021,377672.46,327237.92,369667.365,2011,2,7,2
38,2011-02-25,0,354232.34,C,39690,48.45,3.53,,,,,,128.13,14.021,364606.7,334222.73,375544.52,2011,2,8,2
38,2011-03-04,0,405429.43,C,39690,51.72,3.674,,,,,,128.26475,14.021,354232.34,372239.89,374713.315,2011,3,9,2
38,2011-03-11,0,357897.18,C,39690,57.75,3.818,,,,,,128.3995,14.021,405429.43,342023.92,375485.23250000004,2011,3,10,2
38,2011-03-18,0,349459.95,C,39690,64.21,3.692,,,,,,128.5121935,14.021,357897.18,333025.47,370541.41250000003,2011,3,11,2
38,2011-03-25,0,351541.62,C,39690,54.4,3.909,,,,,,128.6160645,14.021,349459.95,335858.11,366754.72500000003,2011,3,12,2
38,2011-04-01,0,382098.13,C,39690,63.63,3.772,,,,,,128.7199355,13.736,351541.62,368929.55,366082.04500000004,2011,4,13,2
38,2011-04-08,0,392152.3,C,39690,64.47,4.003,,,,,,128.8238065,13.736,382098.13,341630.46,360249.22,2011,4,14,2
38,2011-04-15,0,362758.94,C,39690,57.63,3.868,,,,,,128.9107333,13.736,392152.3,337723.49,368813.0,2011,4,15,2
38,2011-04-22,0,362952.34,C,39690,72.12,4.134,,,,,,128.9553,13.736,362758.94,335121.82,372137.7475,2011,4,16,2
38,2011-04-29,0,344225.99,C,39690,68.27,4.151,,,,,,128.9998667,13.736,362952.34,337979.65,374990.42750000005,2011,4,17,2
38,2011-05-06,0,422186.65,C,39690,68.4,4.193,,,,,,129.0444333,13.736,344225.99,383657.44,365522.3925,2011,5,18,2
38,2011-05-13,0,366977.79,C,39690,70.93,4.202,,,,,,129.089,13.736,422186.65,346174.3,373030.98,2011,5,19,2
38,2011-05-20,0,365730.76,C,39690,66.59,4.169,,,,,,129.0756774,13.736,366977.79,340497.08,374085.6925,2011,5,20,2
38,2011-05-27,0,356886.1,C,39690,76.67,4.087,,,,,,129.0623548,13.736,365730.76,326469.43,374780.2975,2011,5,21,2
38,2011-06-03,0,396826.06,C,39690,71.81,4.031,,,,,,129.0490323,13.736,356886.1,376184.88,377945.32499999995,2011,6,22,2
38,2011-06-10,0,381763.02,C,39690,78.72,3.981,,,,,,129.0357097,13.736,396826.06,354828.65,371605.1775,2011,6,23,2
38,2011-06-17,0,356797.0,C,39690,86.84,3.935,,,,,,129.0432,13.736,381763.02,335691.85000000003,375301.485,2011,6,24,2
38,2011-06-24,0,354078.95,C,39690,88.95,3.898,,,,,,129.0663,13.736,356797.0,322046.76,373068.045,2011,6,25,2
38,2011-07-01,0,387334.04,C,39690,89.85,3.842,,,,,,129.0894,13.503,354078.95,361181.48,372366.25750000007,2011,7,26,2
38,2011-07-08,0,399699.17,C,39690,89.9,3.705,,,,,,129.1125,13.503,387334.04,343850.34,369993.2525,2011,7,27,2
38,2011-07-15,0,367181.71,C,39690,88.1,3.692,,,,,,129.1338387,13.503,399699.17,338277.71,374477.29000000004,2011,7,28,2
38,2011-07-22,0,365562.67,C,39690,91.17,3.794,,,,,,129.1507742,13.503,367181.71,328336.85,377073.4675,2011,7,29,2
38,2011-07-29,0,355131.33,C,39690,93.29,3.805,,,,,,129.1677097,13.503,365562.67,336378.38,379944.39749999996,2011,7,30,2
38,2011-08-05,0,437631.44,C,39690,90.61,3.803,,,,,,129.1846452,13.503,355131.33,378574.44,371893.72000000003,2011,8,31,2
38,2011-08-12,0,387844.05,C,39690,91.04,3.701,,,,,,129.2015806,13.503,437631.44,341400.72000000003,381376.7875,2011,8,32,2
38,2011-08-19,0,362224.7,C,39690,91.74,3.743,,,,,,129.2405806,13.503,387844.05,329139.73,386542.3725,2011,8,33,2
38,2011-08-26,0,365672.55,C,39690,94.61,3.74,,,,,,129.2832581,13.503,362224.7,322868.56,385707.88,2011,8,34,2
38,2011-09-02,0,416953.51,C,39690,93.66,3.798,,,,,,129.3259355,13.503,365672.55,377096.55,388343.185,2011,9,35,2
38,2011-09-09,1,397771.68,C,39690,88.0,3.913,,,,,,129.3686129,13.503,416953.51,336227.69,383173.7025,2011,9,36,2
38,2011-09-16,0,408188.88,C,39690,76.36,3.918,,,,,,129.4306,13.503,397771.68,336253.19,385655.61,2011,9,37,2
38,2011-09-23,0,394665.28,C,39690,82.95,3.789,,,,,,129.5183333,13.503,408188.88,330604.89999999997,397146.655,2011,9,38,2
38,2011-09-30,0,366819.83999999997,C,39690,83.26,3.877,,,,,,129.6060667,13.503,394665.28,360256.58,404394.8375,2011,9,39,2
38,2011-10-07,0,449516.29,C,39690,70.44,3.827,,,,,,129.6938,12.89,366819.83999999997,351271.36,391861.42,2011,10,40,2
38,2011-10-14,0,400430.78,C,39690,67.31,3.805,,,,,,129.7706452,12.89,449516.29,337743.26,404797.5725,2011,10,41,2
38,2011-10-21,0,402709.17000000004,C,39690,73.05,3.842,,,,,,129.7821613,12.89,400430.78,339042.18,402858.04750000004,2011,10,42,2
38,2011-10-28,0,378539.17,C,39690,67.41,3.727,,,,,,129.7936774,12.89,402709.17000000004,341219.63,404869.02,2011,10,43,2
38,2011-11-04,0,436970.1,C,39690,59.77,3.828,,,,,,129.8051935,12.89,378539.17,380870.09,407798.85250000004,2011,11,44,2
38,2011-11-11,0,411116.95,C,39690,48.76,3.824,149.19,691.41,6.05,,1571.53,129.8167097,12.89,436970.1,340147.2,404662.305,2011,11,45,2
38,2011-11-18,0,392003.13,C,39690,54.2,3.813,27.61,8.22,1.32,,2034.39,129.8268333,12.89,411116.95,348593.99,407333.8475,2011,11,46,2
38,2011-11-25,1,393715.71,C,39690,53.25,3.622,17.17,,5.26,,615.68,129.8364,12.89,392003.13,360857.98,404657.3375,2011,11,47,2
38,2011-12-02,0,411252.02,C,39690,52.5,3.701,22.15,,2.35,,1889.95,129.8459667,12.89,393715.71,351925.36,408451.47250000003,2011,12,48,2
38,2011-12-09,0,435401.64,C,39690,42.17,3.644,61.05,,2.44,,1589.34,129.8555333,12.89,411252.02,355965.23,402021.9525,2011,12,49,2
38,2011-12-16,0,404283.83999999997,C,39690,43.29,3.6,152.89,,,2.28,766.96,129.8980645,12.89,435401.64,334441.15,408093.125,2011,12,50,2
38,2011-12-23,0,419717.41,C,39690,45.4,3.541,59.23,,0.6,,1588.1,129.9845484,12.89,404283.83999999997,369106.72,411163.3025,2011,12,51,2
38,2011-12-30,1,342667.35,C,39690,44.64,3.428,353.07,1926.94,,25.2,770.38,130.0710323,12.89,419717.41,303908.81,417663.7275,2011,12,52,2
38,2012-01-06,0,478483.2,C,39690,50.43,3.599,9.61,2765.45,56.96,,560.58,130.1575161,12.187,342667.35,386344.54,400517.56,2012,1,1,2
38,2012-01-13,0,423260.82,C,39690,48.07,3.657,1129.45,125.33,31.85,,1101.74,130.244,12.187,478483.2,356138.79,411287.95,2012,1,2,2
38,2012-01-20,0,405215.91,C,39690,46.2,3.66,465.73,17.03,28.02,,1397.31,130.2792258,12.187,423260.82,341098.08,416032.195,2012,1,3,2
38,2012-01-27,0,412882.31,C,39690,50.43,3.675,24.1,4.47,29.12,,2271.88,130.3144516,12.187,405215.91,357557.16,412406.82,2012,1,4,2
38,2012-02-03,0,457711.68,C,39690,50.58,3.702,2428.47,6.57,52.66,161.71,2606.06,130.3496774,12.187,412882.31,402341.76,429960.56,2012,2,5,2
38,2012-02-10,1,469787.38,C,39690,52.27,3.722,518.25,11.21,37.01,3.97,1200.97,130.3849032,12.187,457711.68,377672.46,424767.68,2012,2,6,2
38,2012-02-17,0,415513.97000000003,C,39690,51.8,3.781,647.57,580.69,5.72,2.0,2761.19,130.4546207,12.187,469787.38,364606.7,436399.31999999995,2012,2,7,2
38,2012-02-24,0,409411.61,C,39690,53.13,3.95,102.49,328.86,,2.86,2435.31,130.5502069,12.187,415513.97000000003,354232.34,438973.835,2012,2,8,2
38,2012-03-02,0,471115.38,C,39690,52.27,4.178,1895.3,5.9,3.93,68.88,3186.15,130.6457931,12.187,409411.61,405429.43,438106.16,2012,3,9,2
38,2012-03-09,0,452792.52999999997,C,39690,54.54,4.25,425.97,1.8,,25.6,1751.92,130.7413793,12.187,471115.38,357897.18,441457.085,2012,3,10,2
38,2012-03-16,0,428465.11,C,39690,64.44,4.273,480.19,0.5,1.02,,1158.07,130.8261935,12.187,452792.52999999997,349459.95,437208.37249999994,2012,3,11,2
38,2012-03-23,0,412456.48,C,39690,56.26,4.038,301.53,,2.04,,1599.86,130.8966452,12.187,428465.11,351541.62,440446.1575,2012,3,12,2
38,2012-03-30,0,408679.36,C,39690,64.36,4.294,212.26,0.5,,28.77,1121.52,130.9670968,12.187,412456.48,382098.13,441207.375,2012,3,13,2
38,2012-04-06,0,499267.66000000003,C,39690,64.05,4.121,24.75,,10.47,,1495.97,131.0375484,11.627,408679.36,392152.3,425598.37,2012,4,14,2
38,2012-04-13,0,435790.74,C,39690,64.28,4.254,59.68,696.42,12.37,17.82,1410.31,131.108,11.627,499267.66000000003,362758.94,437217.1525,2012,4,15,2
38,2012-04-20,0,401615.8,C,39690,66.73,4.222,1307.69,5.67,5.6,140.87,1255.59,131.1173333,11.627,435790.74,362952.34,439048.56,2012,4,16,2
38,2012-04-27,0,419964.77,C,39690,77.99,4.193,439.84,,2.83,,1244.18,131.1266667,11.627,401615.8,344225.99,436338.39,2012,4,17,2
39,2011-02-04,0,1343773.94,A,184109,45.96,2.989,,,,,,211.3333753,8.395,1158698.44,1230596.8,1204935.9224999999,2011,2,5,0
39,2011-02-11,1,1227893.8900000001,A,184109,40.34,3.022,,,,,,211.6985093,8.395,1343773.94,1266229.07,1234760.6275,2011,2,6,0
39,2011-02-18,0,1335233.74,A,184109,58.2,3.045,,,,,,212.0063522,8.395,1227893.8900000001,1230591.97,1243434.2525,2011,2,7,0
39,2011-02-25,0,1240921.19,A,184109,67.77,3.065,,,,,,212.2912786,8.395,1335233.74,1168582.02,1266400.0025,2011,2,8,0
39,2011-03-04,0,1316385.43,A,184109,63.56,3.288,,,,,,212.576205,8.395,1240921.19,1266254.21,1286955.69,2011,3,9,0
39,2011-03-11,0,1283716.81,A,184109,58.35,3.459,,,,,,212.8611313,8.395,1316385.43,1244391.83,1280108.5625,2011,3,10,0
39,2011-03-18,0,1348410.05,A,184109,65.28,3.488,,,,,,213.1096787,8.395,1283716.81,1301590.1300000001,1294064.2925,2011,3,11,0
39,2011-03-25,0,1284334.79,A,184109,71.17,3.473,,,,,,213.3436744,8.395,1348410.05,1235094.66,1297358.3699999999,2011,3,12,0
39,2011-04-01,0,1316849.36,A,184109,66.57,3.524,,,,,,213.5776701,8.3,1284334.79,1463942.62,1308211.77,2011,4,13,0
39,2011-04-08,0,1350646.16,A,184109,69.45,3.622,,,,,,213.8116658,8.3,1316849.36,1327035.27,1308327.7525,2011,4,14,0
39,2011-04-15,0,1348031.55,A,184109,73.19,3.743,,,,,,214.026217,8.3,1350646.16,1242874.98,1325060.09,2011,4,15,0
39,2011-04-22,0,1563140.85,A,184109,74.98,3.807,,,,,,214.1921572,8.3,1348031.55,1280231.85,1324965.465,2011,4,16,0
39,2011-04-29,0,1379651.8699999999,A,184109,76.47,3.81,,,,,,214.3580974,8.3,1563140.85,1263836.59,1394666.98,2011,4,17,0
39,2011-05-06,0,1370920.8699999999,A,184109,68.75,3.906,,,,,,214.5240376,8.3,1379651.8699999999,1355704.21,1410367.6075,2011,5,18,0
39,2011-05-13,0,1325022.77,A,184109,77.39,3.899,,,,,,214.6899778,8.3,1370920.8699999999,1226997.7,1415436.285,2011,5,19,0
39,2011-05-20,0,1373907.21,A,184109,73.31,3.907,,,,,,214.465412,8.3,1325022.77,1350673.98,1409684.0899999999,2011,5,20,0
39,2011-05-27,0,1406124.14,A,184109,82.1,3.786,,,,,,214.2408462,8.3,1373907.21,1365541.59,1362375.68,2011,5,21,0
39,2011-06-03,0,1541745.59,A,184109,83.59,3.699,,,,,,214.0162805,8.3,1406124.14,1512207.95,1368993.7474999998,2011,6,22,0
39,2011-06-10,0,1442092.08,A,184109,82.75,3.648,,,,,,213.7917147,8.3,1541745.59,1371405.33,1411699.9275,2011,6,23,0
39,2011-06-17,0,1451392.67,A,184109,85.21,3.637,,,,,,213.7481256,8.3,1442092.08,1368312.45,1440967.255,2011,6,24,0
39,2011-06-24,0,1363167.95,A,184109,84.06,3.594,,,,,,213.8402689,8.3,1451392.67,1280414.8,1460338.62,2011,6,25,0
39,2011-07-01,0,1429829.36,A,184109,84.93,3.524,,,,,,213.9324122,8.177,1363167.95,1352547.7,1449599.5725,2011,7,26,0
39,2011-07-08,0,1414564.53,A,184109,84.33,3.48,,,,,,214.0245556,8.177,1429829.36,1330473.47,1421620.5150000001,2011,7,27,0
39,2011-07-15,0,1380257.12,A,184109,85.96,3.575,,,,,,214.1083654,8.177,1414564.53,1339811.68,1414738.6275,2011,7,28,0
39,2011-07-22,0,1416005.59,A,184109,84.6,3.651,,,,,,214.1713416,8.177,1380257.12,1314651.83,1396954.74,2011,7,29,0
39,2011-07-29,0,1426418.53,A,184109,86.24,3.682,,,,,,214.2343177,8.177,1416005.59,1308222.24,1410164.15,2011,7,30,0
39,2011-08-05,0,1518790.89,A,184109,87.73,3.684,,,,,,214.2972939,8.177,1426418.53,1409989.67,1409311.4425000001,2011,8,31,0
39,2011-08-12,0,1514055.97,A,184109,88.27,3.638,,,,,,214.3602701,8.177,1518790.89,1371465.66,1435368.0325000002,2011,8,32,0
39,2011-08-19,0,1629066.9,A,184109,87.93,3.554,,,,,,214.4239935,8.177,1514055.97,1471816.52,1468817.745,2011,8,33,0
39,2011-08-26,0,1573898.63,A,184109,86.49,3.523,,,,,,214.4878416,8.177,1629066.9,1417515.93,1522083.0725,2011,8,34,0
39,2011-09-02,0,1465089.85,A,184109,88.65,3.533,,,,,,214.5516896,8.177,1573898.63,1345167.61,1558953.0975,2011,9,35,0
39,2011-09-09,1,1429345.86,A,184109,79.15,3.546,,,,,,214.6155376,8.177,1465089.85,1279666.47,1545527.8375000001,2011,9,36,0
39,2011-09-16,0,1372500.6300000001,A,184109,83.11,3.526,,,,,,214.7934111,8.177,1429345.86,1252915.43,1524350.31,2011,9,37,0
39,2011-09-23,0,1338657.95,A,184109,78.75,3.467,,,,,,215.1233185,8.177,1372500.6300000001,1199449.54,1460208.7425000002,2011,9,38,0
39,2011-09-30,0,1311775.83,A,184109,81.51,3.355,,,,,,215.4532259,8.177,1338657.95,1219583.91,1401398.5725000002,2011,9,39,0
39,2011-10-07,0,1443884.39,A,184109,71.68,3.285,,,,,,215.7831333,7.716,1311775.83,1286598.59,1363070.0675,2011,10,40,0
39,2011-10-14,0,1384721.84,A,184109,73.79,3.274,,,,,,216.0885258,7.716,1443884.39,1238742.0,1366704.7,2011,10,41,0
39,2011-10-21,0,1465283.29,A,184109,67.65,3.353,,,,,,216.2468287,7.716,1384721.84,1261109.01,1369760.0025,2011,10,42,0
39,2011-10-28,0,1472663.1,A,184109,71.05,3.372,,,,,,216.4051315,7.716,1465283.29,1294769.08,1401416.3375,2011,10,43,0
39,2011-11-04,0,1553629.59,A,184109,58.04,3.332,,,,,,216.5634344,7.716,1472663.1,1293707.19,1441638.155,2011,11,44,0
39,2011-11-11,0,1456957.38,A,184109,63.11,3.297,8894.84,10678.05,342.83,2414.95,10590.23,216.7217373,7.716,1553629.59,1291398.71,1469074.455,2011,11,45,0
39,2011-11-18,0,1510397.27,A,184109,66.09,3.308,3378.96,215.22,162.51,486.32,6941.94,216.9395861,7.716,1456957.38,1370659.54,1487133.34,2011,11,46,0
39,2011-11-25,1,2338832.4,A,184109,66.36,3.236,224.08,292.94,77126.16,77.74,4875.43,217.1812533,7.716,1510397.27,2149355.2,1498411.8350000002,2011,11,47,0
39,2011-12-02,0,1632894.58,A,184109,53.14,3.172,2966.71,59.47,2100.01,3614.81,18646.29,217.4229206,7.716,2338832.4,1431910.98,1714954.16,2011,12,48,0
39,2011-12-09,0,1781528.77,A,184109,49.36,3.158,4462.95,,292.36,1354.79,22649.7,217.6645878,7.716,1632894.58,1630564.48,1734770.4075,2011,12,49,0
39,2011-12-16,0,1991824.05,A,184109,58.58,3.159,873.38,15.15,505.72,650.86,6904.19,217.8781339,7.716,1781528.77,1842172.46,1815913.255,2011,12,50,0
39,2011-12-23,0,2554482.84,A,184109,54.62,3.112,3099.34,16.14,1339.1,213.49,4911.65,218.0541851,7.716,1991824.05,2495489.25,1936269.95,2011,12,51,0
39,2011-12-30,1,1537139.56,A,184109,47.6,3.129,5363.52,53918.62,193.95,383.85,8337.7,218.2302364,7.716,2554482.84,1230012.16,1990182.56,2011,12,52,0
39,2012-01-06,0,1478537.93,A,184109,55.83,3.157,4525.51,23319.85,120.18,117.6,9638.2,218.4062876,7.244,1537139.56,1224475.12,1966243.8050000002,2012,1,1,0
39,2012-01-13,0,1369125.37,A,184109,54.66,3.261,7924.93,13698.33,83.04,477.43,10488.23,218.5823389,7.244,1478537.93,1193199.3900000001,1890496.0950000002,2012,1,2,0
39,2012-01-20,0,1394841.03,A,184109,58.04,3.268,919.82,4005.7,90.56,525.75,1798.51,218.6755292,7.244,1369125.37,1243370.74,1734821.425,2012,1,3,0
39,2012-01-27,0,1320301.61,A,184109,60.65,3.29,1119.34,2578.64,82.5,4.0,1647.3,218.7687195,7.244,1394841.03,1158698.44,1444910.9725000001,2012,1,4,0
39,2012-02-03,0,1396150.15,A,184109,60.69,3.36,44153.98,1873.54,228.69,31484.58,24354.2,218.8619099,7.244,1320301.61,1343773.94,1390701.4849999999,2012,2,5,0
39,2012-02-10,1,1442988.44,A,184109,52.89,3.409,6997.37,1891.53,115.26,7093.82,9198.59,218.9551002,7.244,1396150.15,1227893.8900000001,1370104.54,2012,2,6,0
39,2012-02-17,0,1511041.69,A,184109,52.75,3.51,15632.4,6962.91,24.9,6631.5,23647.05,219.1148297,7.244,1442988.44,1335233.74,1388570.3074999999,2012,2,7,0
39,2012-02-24,0,1412065.04,A,184109,61.1,3.555,7826.68,6839.78,2.0,983.61,10296.01,219.3244636,7.244,1511041.69,1240921.19,1417620.4725,2012,2,8,0
39,2012-03-02,0,1453047.02,A,184109,64.05,3.63,22838.35,998.95,7.2,5781.24,12907.82,219.5340975,7.244,1412065.04,1316385.43,1440561.3299999998,2012,3,9,0
39,2012-03-09,0,1470764.35,A,184109,61.64,3.669,5772.82,286.18,3.57,735.05,28766.27,219.7437314,7.244,1453047.02,1283716.81,1454785.5475,2012,3,10,0
